INFO  - 2014-07-23 11:01:34.262; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
DEBUG - 2014-07-23 11:02:40.977; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.base.Equivalence from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.978; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.base.Equivalence$Equals from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.979; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.base.Equivalence$Identity from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.980; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.base.FunctionalEquivalence from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.981; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.base.PairwiseEquivalence from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.982; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.google.common.cache.Weigher from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.983; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.CacheBuilder$OneWeigher from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.984; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.google.common.cache.RemovalListener from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.985; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.CacheBuilder$NullListener from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.986; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.988; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.989; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory$2 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.990; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory$3 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.991; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory$4 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.992; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory$5 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.993; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory$6 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.994; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory$7 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.995; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$EntryFactory$8 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:40.998; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.cache.LocalCache$Segment from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.000; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.atomic.AtomicReferenceArray
DEBUG - 2014-07-23 11:02:41.001; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.atomic.AtomicReferenceArray from null
DEBUG - 2014-07-23 11:02:41.005; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.008; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.011; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.014; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.018; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.021; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.023; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.027; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.030; org.apache.solr.util.plugin.AbstractPluginLoader; created location_rpt: org.apache.solr.schema.SpatialRecursivePrefixTreeFieldType
DEBUG - 2014-07-23 11:02:41.042; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.schema.CurrencyField from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.046; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.schema.CurrencyField$RawCurrencyValueSource from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.047; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.FieldValueFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.049; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.queries.ChainedFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.050; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.search.SolrConstantScoreQuery from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.051; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.schema.CurrencyField$ConvertedCurrencyValueSource from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.054; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.056; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.060; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.067; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.070; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.072; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.075; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.077; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.078; org.apache.solr.util.plugin.AbstractPluginLoader; created currency: org.apache.solr.schema.CurrencyField
DEBUG - 2014-07-23 11:02:41.080; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.082; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.085; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.089; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.097; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.099; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.102; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.105; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.107; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.112; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.118; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.121; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.122; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.standard.StandardTokenizerFactory
DEBUG - 2014-07-23 11:02:41.122; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.LowerCaseFilterFactory
DEBUG - 2014-07-23 11:02:41.123; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.StopFilterFactory
DEBUG - 2014-07-23 11:02:41.124; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.ar.ArabicNormalizationFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.125; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.ar.ArabicNormalizationFilterFactory
DEBUG - 2014-07-23 11:02:41.126; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.ar.ArabicStemFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.127; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.ar.ArabicStemFilterFactory
DEBUG - 2014-07-23 11:02:41.129; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.131; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.132; org.apache.solr.util.plugin.AbstractPluginLoader; created text_ar: org.apache.solr.schema.TextField
DEBUG - 2014-07-23 11:02:41.134; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.136; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.142; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.146; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.148; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.151; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.156; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.162; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.171; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.174; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.183; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.187; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.189; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.standard.StandardTokenizerFactory
DEBUG - 2014-07-23 11:02:41.190; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.LowerCaseFilterFactory
DEBUG - 2014-07-23 11:02:41.191; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.StopFilterFactory
DEBUG - 2014-07-23 11:02:41.192; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.bg.BulgarianStemFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.193; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.bg.BulgarianStemFilterFactory
DEBUG - 2014-07-23 11:02:41.195; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.197; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.198; org.apache.solr.util.plugin.AbstractPluginLoader; created text_bg: org.apache.solr.schema.TextField
DEBUG - 2014-07-23 11:02:41.200; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class sun.reflect.ConstructorAccessorImpl from null
DEBUG - 2014-07-23 11:02:41.202; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.205; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.208; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.210; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.213; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.215; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.219; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.221; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.223; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.225; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.228; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.230; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.232; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.standard.StandardTokenizerFactory
DEBUG - 2014-07-23 11:02:41.233; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.util.ElisionFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.234; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.util.ElisionFilterFactory
DEBUG - 2014-07-23 11:02:41.236; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.LowerCaseFilterFactory
DEBUG - 2014-07-23 11:02:41.238; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.StopFilterFactory
DEBUG - 2014-07-23 11:02:41.242; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.snowball.SnowballFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:41.243; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.snowball.SnowballPorterFilterFactory
DEBUG - 2014-07-23 11:02:41.247; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.249; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.250; org.apache.solr.util.plugin.AbstractPluginLoader; created text_ca: org.apache.solr.schema.TextField
DEBUG - 2014-07-23 11:02:41.252; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.254; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.256; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.263; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.268; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:41.270; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
